wavenumber (cm-1)	CaF2 Substrat	Pery1	Pery2	Pery3	Pery3-1	Pery4	Pery5	TPCA1	TPCA2
1250.64147	0.74522	0.71818	0.62949	0.00035	0.68219	0.6645	0.71475	0.73588	0.74555
1249.6772100000001	0.74539	0.71841	0.62963	0.00031	0.6823399999999999	0.66443	0.71472	0.73608	0.7456700000000001
1248.7129500000001	0.74553	0.71863	0.62961	0.00023	0.68213	0.6639	0.7143699999999999	0.73629	0.74588
1247.7486899999999	0.74564	0.71887	0.62926	0.00014	0.68157	0.66279	0.71362	0.73655	0.74617
1246.7844399999999	0.74583	0.7191	0.6284999999999999	0.00014	0.68072	0.66107	0.71253	0.73681	0.74646
1245.8201799999999	0.74614	0.71927	0.62739	0.00024	0.67963	0.6589699999999999	0.71121	0.7371	0.74678
1244.85592	0.74644	0.7194	0.6260599999999999	0.00017	0.6785	0.65684	0.70991	0.73744	0.74712
1243.89167	0.7466699999999999	0.71945	0.6247	0.00019	0.67759	0.65508	0.70888	0.73773	0.74742
1242.92741	0.74685	0.71945	0.6236699999999999	0.00021	0.67706	0.65406	0.70825	0.73798	0.74771
1241.96315	0.74697	0.71951	0.62308	0.0002	0.67692	0.65382	0.7081	0.73826	0.74793
1240.9988900000001	0.74705	0.71954	0.62269	0.0002	0.67703	0.65401	0.70829	0.7385	0.74801
1240.0346400000001	0.7471	0.71948	0.6224	0.00029	0.67711	0.65432	0.70858	0.73861	0.74802
1239.0703799999999	0.74712	0.71938	0.62232	0.00025	0.67728	0.65482	0.709	0.73864	0.74809
1238.1061199999999	0.74717	0.71933	0.62257	0.00022	0.67782	0.65582	0.70974	0.73863	0.74819
1237.1418699999999	0.74717	0.71927	0.62327	0.00024	0.67872	0.6575800000000001	0.71086	0.73856	0.74822
1236.17761	0.7471100000000001	0.71924	0.62446	0.00028	0.67993	0.66004	0.71238	0.73854	0.74819
1235.21335	0.74707	0.71928	0.62608	0.00029	0.68147	0.66288	0.71429	0.73861	0.74816
1234.24909	0.74709	0.7194199999999999	0.62803	0.00027	0.68316	0.6658500000000001	0.71635	0.73866	0.74818
1233.28484	0.74709	0.71967	0.6301	0.00026	0.68474	0.66879	0.71834	0.7387	0.74821
1232.3205800000001	0.7470599999999999	0.71994	0.63207	0.00032	0.68623	0.67156	0.72021	0.73874	0.74821
1231.3563200000001	0.74717	0.7202	0.63393	0.00031	0.68765	0.67411	0.72196	0.73876	0.74824
1230.3920700000001	0.74739	0.7205	0.63571	0.00016	0.68891	0.67639	0.7234699999999999	0.7387899999999999	0.74837
1229.4278099999999	0.74754	0.72081	0.63728	0.00012	0.68996	0.67828	0.72466	0.7388400000000001	0.74847
1228.4635499999999	0.74762	0.72106	0.63861	0.00025	0.6908	0.6798	0.7256	0.73886	0.74847
1227.49929	0.74766	0.72132	0.63985	0.00035	0.6914	0.68103	0.72637	0.73885	0.74837
1226.53504	0.7477	0.72167	0.64095	0.00036	0.6918800000000001	0.68203	0.7270799999999999	0.7388400000000001	0.74822
1225.57078	0.74778	0.72199	0.64179	0.00042	0.69234	0.68279	0.72766	0.73878	0.74804
1224.60652	0.7478399999999999	0.72221	0.64242	0.00025	0.69268	0.68332	0.72802	0.7386	0.7478900000000001
1223.6422700000001	0.74783	0.72237	0.64292	0.00018	0.69282	0.68364	0.72814	0.73839	0.74783
1222.6780100000001	0.7478399999999999	0.7224699999999999	0.6433	0.00015	0.69287	0.68377	0.72817	0.73831	0.74785
1221.7137499999999	0.74799	0.72261	0.64362	0.0002	0.69292	0.6838	0.72817	0.7384500000000001	0.74807
1220.7494999999999	0.74813	0.7228	0.64378	0.00019	0.6928800000000001	0.68357	0.72804	0.73874	0.74844
1219.7852399999999	0.74817	0.7229100000000001	0.64363	0.00016	0.69262	0.68292	0.72771	0.7390099999999999	0.74874
1218.82098	0.74825	0.72297	0.6433	0.00024	0.69219	0.68204	0.72723	0.7392300000000001	0.74897
1217.85672	0.74835	0.72309	0.64295	0.00033	0.69169	0.68119	0.72671	0.73949	0.74917
1216.89247	0.74839	0.72314	0.64257	0.00033	0.69138	0.68052	0.72628	0.73973	0.74925
1215.92821	0.7484499999999999	0.72311	0.64228	0.0004	0.6914400000000001	0.68023	0.7261	0.73992	0.74934
1214.9639500000001	0.74852	0.72312	0.64218	0.00043	0.69181	0.68038	0.72621	0.74007	0.74952
1213.9997000000001	0.74855	0.72318	0.64227	0.00035	0.69238	0.68079	0.72651	0.74017	0.74969
1213.0354400000001	0.74863	0.72328	0.64259	0.00022	0.69307	0.6814	0.72693	0.7402300000000001	0.7498
1212.0711799999999	0.74877	0.72345	0.64308	0.00013	0.69376	0.68223	0.72746	0.74032	0.74991
1211.1069199999999	0.74888	0.72366	0.64356	0.00042	0.69442	0.68315	0.72804	0.74041	0.74998
1210.14267	0.74901	0.72382	0.6440900000000001	0.00042	0.69504	0.68411	0.72867	0.74047	0.75002
1209.17841	0.7491100000000001	0.72398	0.64486	0.00035	0.6956	0.68516	0.72933	0.74057	0.7501100000000001
1208.21415	0.74903	0.72416	0.64579	0.00029	0.6960499999999999	0.68623	0.72994	0.7406700000000001	0.75019
1207.2499	0.7489400000000001	0.72431	0.64671	0.00019	0.6965	0.68716	0.73054	0.74076	0.75027
1206.2856400000001	0.749	0.7244699999999999	0.64755	0.00021	0.69692	0.68784	0.73106	0.74089	0.75041
1205.3213800000001	0.74907	0.72466	0.6481	0.00032	0.69712	0.6881	0.73123	0.74102	0.75054
1204.3571199999999	0.74907	0.7247400000000001	0.64822	0.00039	0.697	0.68784	0.73098	0.74102	0.75056
1203.3928699999999	0.7491	0.72473	0.64805	0.00036	0.69662	0.68719	0.73049	0.74103	0.75056
1202.4286099999999	0.74919	0.72476	0.64769	0.0002	0.69615	0.6863899999999999	0.72999	0.74116	0.75068
1201.46435	0.74923	0.72478	0.6472	0.00015	0.69578	0.68577	0.72965	0.74132	0.75079
1200.5001	0.74927	0.72481	0.64691	6e-5	0.6956599999999999	0.68564	0.72964	0.74142	0.75081
1199.53584	0.74936	0.72494	0.64713	0.00018	0.69586	0.68605	0.73001	0.74152	0.75081
1198.57158	0.7494	0.72502	0.64759	0.00032	0.69631	0.68669	0.73055	0.74154	0.75078
1197.6073200000001	0.74937	0.72502	0.64797	0.00034	0.69682	0.68731	0.7309099999999999	0.7415	0.75074
1196.6430700000001	0.74934	0.72505	0.64819	0.00032	0.69725	0.6877799999999999	0.73099	0.74151	0.7507200000000001
1195.6788100000001	0.74925	0.72504	0.64821	0.00042	0.69751	0.6879	0.73089	0.74148	0.7506
1194.7145499999999	0.74912	0.72497	0.64802	0.00048	0.69759	0.68767	0.73064	0.74129	0.75039
1193.7502999999999	0.74903	0.72492	0.64775	0.00041	0.69752	0.68734	0.73033	0.74108	0.75023
1192.78604	0.74892	0.72481	0.6474299999999999	0.00031	0.69745	0.68704	0.73008	0.74093	0.75009
1191.82178	0.74878	0.7246	0.64711	0.00032	0.69742	0.68682	0.7299600000000001	0.74072	0.74996
1190.85752	0.7487	0.7244699999999999	0.64703	0.00038	0.6974900000000001	0.68684	0.73003	0.74059	0.74995
1189.89327	0.74869	0.72448	0.64722	0.00052	0.6977	0.6871699999999999	0.73025	0.74068	0.74999
1188.9290100000001	0.74861	0.72446	0.6474800000000001	0.00054	0.69792	0.68765	0.73047	0.7408	0.7499400000000001
1187.9647500000001	0.74854	0.72445	0.64784	0.00041	0.69813	0.68823	0.73077	0.7407899999999999	0.74984
1187.0005000000001	0.74846	0.7245200000000001	0.64836	0.00034	0.69839	0.68894	0.7312	0.74074	0.74971
1186.0362399999999	0.74829	0.72454	0.64899	0.00038	0.6987100000000001	0.68967	0.73172	0.7406700000000001	0.74952
1185.0719799999999	0.74821	0.72457	0.64974	0.00039	0.69911	0.69042	0.73228	0.74058	0.74936
1184.1077299999999	0.7482	0.7246899999999999	0.6505300000000001	0.00024	0.69946	0.69116	0.73277	0.74044	0.74919
1183.14347	0.74813	0.7247400000000001	0.6512	0.00013	0.69965	0.69173	0.73308	0.74011	0.74891
1182.17921	0.74808	0.72471	0.65182	0.00014	0.6997	0.69217	0.73328	0.7397	0.74869
1181.21495	0.74809	0.72482	0.65246	0.00024	0.69977	0.69254	0.73346	0.73958	0.74869
1180.2507000000001	0.74805	0.72497	0.65298	0.0003	0.69989	0.69278	0.73363	0.73976	0.74882
1179.2864400000001	0.74802	0.72501	0.65341	0.00025	0.6999	0.69289	0.73372	0.73996	0.74899
1178.3221799999999	0.74815	0.72515	0.65395	0.00027	0.69982	0.69296	0.73372	0.74017	0.74926
1177.3579299999999	0.7483	0.72543	0.65444	0.00033	0.69976	0.69293	0.73362	0.7403999999999999	0.74957
1176.3936699999999	0.74835	0.72567	0.65463	0.00027	0.69963	0.69264	0.73338	0.74053	0.74976
1175.42941	0.74838	0.72581	0.6546	0.00032	0.6993	0.69207	0.73302	0.74061	0.7499
1174.46515	0.74842	0.7259	0.65437	0.0004	0.6988	0.6912	0.73245	0.7407	0.7500599999999999
1173.5009	0.74844	0.72595	0.65385	0.00042	0.69813	0.6899999999999999	0.7316	0.74078	0.75017
1172.53664	0.74849	0.72593	0.65305	0.00039	0.69711	0.6883899999999999	0.73049	0.74083	0.75016
1171.5723800000001	0.74848	0.72582	0.65194	0.00033	0.69568	0.68632	0.72916	0.74078	0.75001
1170.6081300000001	0.74837	0.72557	0.6505300000000001	0.00021	0.69398	0.68396	0.72765	0.74063	0.74986
1169.6438700000001	0.74825	0.72521	0.64902	0.00025	0.69217	0.68164	0.7260799999999999	0.74052	0.74985
1168.6796099999999	0.74824	0.7249100000000001	0.64755	0.00036	0.69048	0.6795600000000001	0.72467	0.74054	0.7499
1167.7153499999999	0.7482799999999999	0.7247	0.64614	0.00034	0.68919	0.67777	0.72355	0.74054	0.74985
1166.7511	0.74822	0.72448	0.64496	0.00026	0.6884	0.67639	0.72272	0.74044	0.74976
1165.78684	0.74803	0.72419	0.64413	0.0002	0.68807	0.67559	0.72219	0.74028	0.74963
1164.82258	0.74781	0.72382	0.64368	0.00031	0.68818	0.67542	0.72206	0.74002	0.74944
1163.85833	0.74773	0.7236	0.64373	0.00046	0.68877	0.67594	0.7224	0.7397899999999999	0.74937
1162.8940700000001	0.74777	0.72367	0.6442099999999999	0.00049	0.68976	0.6770699999999999	0.7230799999999999	0.73972	0.74944
1161.9298100000001	0.74777	0.72378	0.6447000000000001	0.00041	0.6908	0.6783	0.72371	0.73964	0.74943
1160.9655499999999	0.74768	0.72375	0.64496	0.00035	0.69149	0.67906	0.72404	0.73949	0.7493
1160.0012999999999	0.74759	0.72372	0.64492	0.00027	0.6916600000000001	0.67911	0.72404	0.73942	0.7492
1159.0370399999999	0.74749	0.7236	0.64455	0.00023	0.69148	0.67862	0.72383	0.73939	0.74914
1158.07278	0.7473	0.72334	0.6441	0.00026	0.6912700000000001	0.67823	0.72365	0.7392	0.7490599999999999
1157.10853	0.74707	0.7230799999999999	0.64411	0.00022	0.69134	0.67869	0.7239100000000001	0.73892	0.74893
1156.14427	0.74686	0.72294	0.64484	0.00043	0.69192	0.68019	0.72478	0.73867	0.74875
1155.18001	0.7466699999999999	0.72288	0.64617	0.00052	0.69287	0.68227	0.7260799999999999	0.7383999999999999	0.74855
1154.2157500000001	0.74657	0.72287	0.64775	0.00043	0.6938	0.6844	0.72744	0.73814	0.7483
1153.2515000000001	0.74652	0.7229100000000001	0.64919	0.00029	0.69451	0.6862200000000001	0.72856	0.73792	0.74799
1152.2872400000001	0.74641	0.7229100000000001	0.65029	0.00017	0.69506	0.6875599999999999	0.72932	0.73761	0.74764
1151.3229799999999	0.74627	0.72292	0.65117	0.00016	0.6955	0.6885	0.72978	0.73726	0.74738
1150.3587299999999	0.74621	0.72299	0.6519200000000001	0.00029	0.69589	0.68916	0.73011	0.73707	0.74724
1149.39447	0.74617	0.7230799999999999	0.65256	0.00042	0.6962699999999999	0.68965	0.73039	0.73704	0.74716
1148.43021	0.74607	0.7231300000000001	0.65318	0.0004	0.69655	0.69011	0.73061	0.7371	0.7471
1147.46596	0.7459	0.72314	0.65386	0.00017	0.69674	0.6906	0.73077	0.73727	0.74708
1146.5017	0.74565	0.72315	0.65459	0.00014	0.69701	0.6911	0.7309099999999999	0.73745	0.74707
1145.5374400000001	0.74544	0.72323	0.65529	0.00018	0.69729	0.6915	0.73098	0.73753	0.7470599999999999
1144.5731800000001	0.74536	0.72333	0.6559	0.00016	0.69742	0.69163	0.7309	0.73748	0.7470599999999999
1143.6089300000001	0.74522	0.72329	0.6562	0.00021	0.69717	0.69117	0.73047	0.73728	0.74694
1142.6446699999999	0.74495	0.72323	0.65593	0.00031	0.69633	0.68972	0.72941	0.73702	0.74669
1141.6804099999999	0.74478	0.72333	0.65479	0.00026	0.69471	0.68672	0.72736	0.7369	0.74656
1140.7161599999999	0.74468	0.72333	0.65193	0.00018	0.6918	0.68114	0.72363	0.73688	0.7465000000000001
1139.7519	0.74448	0.72284	0.64637	0.00017	0.68693	0.6720699999999999	0.71759	0.73677	0.74631
1138.78764	0.7442800000000001	0.72182	0.63852	0.0001	0.68045	0.66067	0.7101	0.73667	0.74605
1137.82338	0.74414	0.72046	0.63057	5e-5	0.67436	0.65063	0.70377	0.73659	0.74582
1136.8591300000001	0.74395	0.71899	0.62515	0.00015	0.67079	0.64559	0.70087	0.73636	0.74556
1135.8948700000001	0.74369	0.71782	0.62337	0.00024	0.67045	0.64637	0.70173	0.73598	0.7452299999999999
1134.9306099999999	0.74339	0.71717	0.62455	0.00028	0.67253	0.6510899999999999	0.70504	0.73548	0.74477
1133.9663599999999	0.74302	0.71691	0.6274	0.00027	0.6757300000000001	0.65735	0.70928	0.73484	0.74421
1133.0020999999999	0.74273	0.71692	0.63109	0.00027	0.67923	0.66379	0.71346	0.73421	0.74369
1132.03784	0.74255	0.71711	0.635	0.00029	0.6826	0.66969	0.71713	0.73375	0.7432800000000001
1131.07358	0.74231	0.71723	0.63864	0.00037	0.68551	0.67463	0.72015	0.73336	0.74292
1130.10933	0.74194	0.71727	0.64172	0.00031	0.68773	0.67849	0.72245	0.73297	0.74264
1129.14507	0.74152	0.71724	0.64406	0.00019	0.68932	0.68135	0.72405	0.73266	0.74234
1128.1808100000001	0.74115	0.71707	0.64567	0.00033	0.69045	0.68341	0.72511	0.73242	0.74199
1127.2165600000001	0.74081	0.71684	0.64683	0.00048	0.6912	0.68488	0.72579	0.73212	0.74166
1126.2523000000001	0.74041	0.71665	0.64778	0.00046	0.69163	0.68591	0.72623	0.73169	0.74133
1125.2880399999999	0.73987	0.71646	0.64854	0.00031	0.69192	0.6866100000000001	0.7265200000000001	0.7312	0.7409
1124.3237799999999	0.73931	0.7161999999999999	0.6491	0.0003	0.69213	0.68716	0.7266899999999999	0.73076	0.74039
1123.3595299999999	0.73893	0.71596	0.64954	0.00035	0.69226	0.68766	0.72682	0.7303500000000001	0.7400099999999999
1122.39527	0.73866	0.71579	0.64996	0.00019	0.69231	0.68807	0.7269099999999999	0.72993	0.73973
1121.43101	0.73831	0.71554	0.65032	0.00016	0.69224	0.68827	0.72686	0.72954	0.73941
1120.46676	0.73792	0.71523	0.65059	0.00039	0.69207	0.68831	0.72668	0.72922	0.73899
1119.5025000000001	0.73755	0.71489	0.6507500000000001	0.00056	0.69187	0.68827	0.72648	0.72877	0.7384500000000001
1118.5382400000001	0.7372	0.71452	0.65089	0.00046	0.69164	0.68827	0.72634	0.72812	0.73777
1117.5739799999999	0.73686	0.71413	0.65111	0.00046	0.69145	0.68837	0.72622	0.72743	0.73711
1116.6097299999999	0.73645	0.71373	0.6513	0.00042	0.69133	0.68847	0.72606	0.72675	0.73654
1115.6454699999999	0.73604	0.7134	0.65139	0.00031	0.69124	0.68854	0.7259100000000001	0.72617	0.73619
1114.68121	0.73576	0.71327	0.65142	0.00048	0.69108	0.68855	0.72572	0.72581	0.73607
1113.71696	0.73554	0.71317	0.65135	0.00051	0.6908300000000001	0.68831	0.7254	0.72556	0.7359599999999999
1112.7527	0.7353	0.71295	0.65129	0.00031	0.69056	0.6878300000000001	0.72499	0.72536	0.73582
1111.78844	0.73511	0.71272	0.65128	0.00045	0.69029	0.68735	0.72457	0.72531	0.7357
1110.82419	0.73489	0.71249	0.65116	0.00039	0.68994	0.68697	0.7241300000000001	0.72529	0.73544
1109.8599300000001	0.73453	0.71217	0.65094	0.00036	0.68952	0.68671	0.72372	0.7250799999999999	0.735
1108.8956700000001	0.73411	0.71183	0.65086	0.0003	0.68913	0.68657	0.72343	0.72471	0.73458
1107.9314099999999	0.73373	0.7115	0.65091	0.00025	0.6889	0.68653	0.72327	0.72434	0.73421
1106.9671599999999	0.73327	0.71112	0.651	0.00042	0.6888300000000001	0.68653	0.72315	0.72399	0.73382
1106.0029	0.7327900000000001	0.71075	0.65121	0.00051	0.6887799999999999	0.68658	0.72303	0.72365	0.73347
1105.03864	0.73247	0.71047	0.65145	0.00057	0.68873	0.68665	0.72289	0.72334	0.73315
1104.07439	0.73216	0.71018	0.6515300000000001	0.00037	0.68863	0.68664	0.72266	0.7229100000000001	0.73269
1103.11013	0.7317	0.7097599999999999	0.65147	0.00017	0.68836	0.68648	0.72227	0.72237	0.73219
1102.1458700000001	0.73125	0.70934	0.65142	0.00036	0.68802	0.68624	0.7219100000000001	0.7219100000000001	0.7317900000000001
1101.1816100000001	0.73087	0.7089800000000001	0.6513600000000001	0.00053	0.68769	0.6859	0.72155	0.72155	0.7314000000000001
1100.2173600000001	0.73043	0.70864	0.65125	0.00073	0.68723	0.68538	0.72097	0.72119	0.73098
1099.2530999999999	0.72999	0.7083	0.65107	0.00074	0.68665	0.68467	0.72024	0.72085	0.7305700000000001
1098.2888399999999	0.72955	0.70792	0.65064	0.00056	0.68592	0.68374	0.71944	0.72037	0.73005
1097.3245899999999	0.72901	0.7075	0.6498699999999999	0.00032	0.68487	0.68245	0.71844	0.71974	0.72947
1096.36033	0.72848	0.70708	0.64893	0.00019	0.6836100000000001	0.68092	0.71729	0.71922	0.72898
1095.39607	0.72806	0.7066	0.64799	0.0002	0.68248	0.67943	0.71621	0.71882	0.72853
1094.43181	0.72762	0.70613	0.64727	0.00028	0.6817	0.6782899999999999	0.71529	0.71841	0.72807
1093.46756	0.72716	0.70575	0.64684	0.00039	0.68116	0.6775	0.71452	0.71807	0.72765
1092.5033000000001	0.7266899999999999	0.70531	0.64639	0.00039	0.68062	0.67664	0.71374	0.71774	0.72722
1091.5390400000001	0.72614	0.70479	0.64569	0.00022	0.67989	0.6754	0.71273	0.71724	0.72668
1090.5747899999999	0.72553	0.7043	0.64477	0.00016	0.67881	0.67377	0.71143	0.71662	0.72607
1089.6105299999999	0.72496	0.70386	0.64351	0.00039	0.67745	0.67173	0.70984	0.71607	0.72554
1088.64627	0.72453	0.7035	0.6419	0.00043	0.67581	0.66909	0.70791	0.71569	0.72518
1087.68201	0.72418	0.70316	0.63983	0.00043	0.67367	0.66553	0.70551	0.7154199999999999	0.7248599999999999
1086.71776	0.72382	0.70265	0.63688	0.0005	0.67089	0.66086	0.70244	0.71509	0.72438
1085.7535	0.72332	0.7018	0.6329	0.00041	0.6674600000000001	0.65516	0.69862	0.71456	0.72374
1084.7892400000001	0.72263	0.70065	0.62829	0.00031	0.66352	0.64885	0.69434	0.71391	0.72311
1083.8249900000001	0.72198	0.69947	0.6237200000000001	0.00032	0.65954	0.64266	0.6903	0.71332	0.7226
1082.8607300000001	0.72148	0.69841	0.61976	0.00026	0.65585	0.63736	0.68709	0.7128100000000001	0.72217
1081.8964699999999	0.72106	0.69738	0.61676	0.00032	0.65245	0.63342	0.68484	0.71239	0.72179
1080.9322099999999	0.7206900000000001	0.69626	0.61481	0.00042	0.6494799999999999	0.63088	0.68351	0.71201	0.72143
1079.9679599999999	0.7203000000000001	0.6951000000000001	0.61385	0.0004	0.6473	0.62981	0.6831199999999999	0.71147	0.72104
1079.0037	0.71979	0.69402	0.6138	0.0003	0.64634	0.6303299999999999	0.68363	0.7107	0.72058
1078.03944	0.71924	0.6932	0.61448	0.00024	0.6469	0.6323299999999999	0.6850000000000001	0.70991	0.7200299999999999
1077.07519	0.7186900000000001	0.69268	0.61575	0.0004	0.6488	0.63548	0.68706	0.70934	0.71939
1076.1109300000001	0.71807	0.69236	0.6174500000000001	0.00047	0.6513	0.63916	0.68929	0.7089299999999999	0.71878
1075.1466700000001	0.71743	0.69207	0.6192299999999999	0.00037	0.6536999999999999	0.6427	0.69126	0.70844	0.71821
1074.1824200000001	0.71679	0.6917	0.62076	0.00039	0.65574	0.6457000000000001	0.69286	0.7078	0.71763
1073.2181599999999	0.71611	0.6913	0.62202	0.00041	0.65754	0.64821	0.69419	0.70716	0.7170299999999999
1072.2538999999999	0.71544	0.69093	0.62312	0.00012	0.65915	0.6504799999999999	0.69536	0.70662	0.71643
1071.28964	0.71485	0.69053	0.62412	0.00019	0.66051	0.65256	0.69639	0.70613	0.71584
1070.32539	0.71429	0.69014	0.62505	0.00019	0.66161	0.65442	0.69718	0.70558	0.71534
1069.36113	0.71374	0.6897799999999999	0.62583	0.0002	0.66256	0.65599	0.69775	0.70495	0.71488
1068.39687	0.71314	0.68935	0.62635	0.00042	0.66332	0.6572	0.69816	0.70419	0.7142500000000001
1067.43262	0.71246	0.68887	0.6267	0.00054	0.6637999999999999	0.65808	0.6984	0.70329	0.71348
1066.4683600000001	0.71172	0.68842	0.62697	0.00054	0.66403	0.6588000000000001	0.69847	0.70235	0.71275
1065.5041000000001	0.71097	0.6879	0.62722	0.00045	0.6641	0.6594	0.69843	0.7016	0.71202
1064.5398399999999	0.7102000000000001	0.68732	0.62747	0.00022	0.66406	0.65985	0.69828	0.701	0.7113
1063.5755899999999	0.7095399999999999	0.6867799999999999	0.62768	0.00028	0.6639	0.66022	0.69809	0.70041	0.71069
1062.61133	0.70906	0.6862200000000001	0.62773	0.00047	0.66376	0.66055	0.69798	0.69981	0.71012
1061.64707	0.70851	0.68558	0.62769	0.00052	0.6636	0.66074	0.69787	0.69912	0.70947
1060.68282	0.70775	0.68498	0.62768	0.00046	0.66337	0.66077	0.69762	0.6984	0.70869
1059.71856	0.70695	0.68449	0.62761	0.00029	0.66316	0.66071	0.69723	0.6977100000000001	0.70784
1058.7543000000001	0.70613	0.68396	0.62746	0.00025	0.6629	0.66059	0.6968	0.69696	0.70704
1057.7900400000001	0.70522	0.68332	0.62727	0.00039	0.66252	0.66037	0.69638	0.69604	0.70629
1056.8257900000001	0.7043700000000001	0.6825599999999999	0.627	0.00031	0.6621	0.66006	0.69592	0.69504	0.70547
1055.8615299999999	0.70369	0.68174	0.62669	0.00018	0.66166	0.65974	0.69536	0.69409	0.70455
1054.8972699999999	0.70303	0.68096	0.62644	0.00014	0.66109	0.65938	0.69476	0.69319	0.70365
1053.9330199999999	0.70229	0.68024	0.62615	0.00028	0.66046	0.65895	0.69418	0.69238	0.70282
1052.96876	0.70146	0.67948	0.6257	0.00039	0.65983	0.65842	0.69354	0.69162	0.70198
1052.0045	0.70058	0.6786799999999999	0.62519	0.00043	0.65918	0.65783	0.69281	0.69087	0.7010999999999999
1051.04024	0.6998	0.6779500000000001	0.6247200000000001	0.0004	0.65852	0.65726	0.69203	0.69015	0.70028
1050.07599	0.69906	0.67726	0.62432	0.00034	0.6578000000000001	0.65671	0.69125	0.68941	0.6995
1049.1117300000001	0.6982	0.6765600000000001	0.62387	0.00034	0.6569700000000001	0.65602	0.69051	0.68865	0.69876
1048.1474700000001	0.69729	0.67574	0.62321	0.00043	0.65609	0.65515	0.6897	0.68787	0.69792
1047.1832199999999	0.6964	0.67477	0.62242	0.00036	0.6551900000000001	0.65423	0.68868	0.68697	0.69691
1046.2189599999999	0.6954900000000001	0.67382	0.62177	0.00017	0.6543	0.65339	0.6876100000000001	0.68599	0.69592
1045.2547	0.69456	0.67301	0.6212299999999999	0.00011	0.65351	0.65261	0.68667	0.68506	0.69509
1044.29044	0.69374	0.67226	0.62065	0.00026	0.65283	0.65184	0.6859	0.68427	0.69434
1043.32619	0.69302	0.67155	0.62004	0.00039	0.65219	0.65112	0.6851699999999999	0.68357	0.6936099999999999
1042.36193	0.69223	0.67087	0.61942	0.0004	0.65156	0.6504	0.68436	0.6827	0.69281
1041.3976700000001	0.69137	0.67008	0.61877	0.0004	0.65084	0.64959	0.68351	0.68158	0.69189
1040.4334200000001	0.69046	0.66916	0.61812	0.00066	0.64998	0.64873	0.6826100000000001	0.6805	0.69085
1039.4691600000001	0.68957	0.66828	0.61747	0.00075	0.64907	0.64788	0.68166	0.67966	0.68984
1038.5048999999999	0.68877	0.66752	0.61672	0.00054	0.64819	0.647	0.68067	0.67892	0.68897
1037.5406499999999	0.68794	0.66674	0.61582	0.00025	0.64718	0.64591	0.67955	0.67804	0.68809
